[Name]
User Points

[Data]
"Time [s]","Monitor Point: CMZ1","Monitor Point: CMZ2","Monitor Point: CR1","Monitor Point: CR2","Monitor Point: CX1","Monitor Point: CX2","Monitor Point: CY1","Monitor Point: CY2"
6.36399994e+01,-9.22166090e-03,-9.10490975e-02,1.12123382e+00,5.17897487e-01,5.70299923e-01,-3.87489438e-01,9.65361655e-01,3.43612760e-01
6.36599998e+01,-8.99201073e-03,-9.10481587e-02,1.14019120e+00,5.38954794e-01,5.83749294e-01,-4.10005987e-01,9.79424596e-01,3.49810481e-01
6.36800003e+01,-8.74215830e-03,-9.11726356e-02,1.15618098e+00,5.61322868e-01,5.95946789e-01,-4.32247013e-01,9.90758181e-01,3.58114332e-01
6.36999969e+01,-8.47757421e-03,-9.14521515e-02,1.16898441e+00,5.84849656e-01,6.06607676e-01,-4.54310864e-01,9.99275565e-01,3.68308008e-01
6.37199974e+01,-8.20906926e-03,-9.18970555e-02,1.17849505e+00,6.09344780e-01,6.15493238e-01,-4.76192981e-01,1.00499678e+00,3.80185872e-01
6.37399979e+01,-7.94409588e-03,-9.24752057e-02,1.18474042e+00,6.34600639e-01,6.22402072e-01,-4.97892916e-01,1.00808012e+00,3.93472522e-01
6.37599983e+01,-7.68813770e-03,-9.31352824e-02,1.18780911e+00,6.60274446e-01,6.27182066e-01,-5.19250929e-01,1.00872838e+00,4.07849044e-01
6.37799988e+01,-7.43928272e-03,-9.38400328e-02,1.18782055e+00,6.85889721e-01,6.29698217e-01,-5.39955199e-01,1.00717318e+00,4.22957540e-01
6.37999992e+01,-7.19503593e-03,-9.45352018e-02,1.18493307e+00,7.10944414e-01,6.29828334e-01,-5.59713185e-01,1.00368452e+00,4.38364148e-01
6.38199997e+01,-6.96909521e-03,-9.51325372e-02,1.17935443e+00,7.34978199e-01,6.27532363e-01,-5.78216672e-01,9.98539031e-01,4.53716248e-01
6.38400002e+01,-6.77835569e-03,-9.55794081e-02,1.17140603e+00,7.57549703e-01,6.22852266e-01,-5.95189333e-01,9.92092311e-01,4.68648285e-01
6.38599968e+01,-6.64027873e-03,-9.58153531e-02,1.16143382e+00,7.78355122e-01,6.15932286e-01,-6.10467792e-01,9.84660268e-01,4.82872397e-01
6.38799973e+01,-6.56866143e-03,-9.58031565e-02,1.14981437e+00,7.97283828e-01,6.06983542e-01,-6.24028504e-01,9.76547003e-01,4.96235818e-01
6.38999977e+01,-6.56387582e-03,-9.55088884e-02,1.13698328e+00,8.14391553e-01,5.96294761e-01,-6.35973811e-01,9.68072057e-01,5.08695364e-01
6.39199982e+01,-6.61846902e-03,-9.48943272e-02,1.12339234e+00,8.29775929e-01,5.84224939e-01,-6.46474242e-01,9.59526777e-01,5.20191491e-01
6.39399986e+01,-6.72099832e-03,-9.39384177e-02,1.10949540e+00,8.43645453e-01,5.71189225e-01,-6.55810952e-01,9.51169193e-01,5.30706704e-01
6.39599991e+01,-6.84808195e-03,-9.26463604e-02,1.09574926e+00,8.56284857e-01,5.57624519e-01,-6.64307535e-01,9.43250418e-01,5.40295541e-01
6.39799995e+01,-6.99716667e-03,-9.10433754e-02,1.08259296e+00,8.68012607e-01,5.43991089e-01,-6.72320604e-01,9.35992062e-01,5.49027205e-01
6.40000000e+01,-7.15691363e-03,-8.91601369e-02,1.07036841e+00,8.79160464e-01,5.30674100e-01,-6.80207193e-01,9.29555476e-01,5.56993127e-01
6.40199966e+01,-7.31562730e-03,-8.70370045e-02,1.05932665e+00,8.89998257e-01,5.17998576e-01,-6.88347220e-01,9.24040318e-01,5.64158618e-01
6.40400009e+01,-7.47611886e-03,-8.47304240e-02,1.04967046e+00,9.00731623e-01,5.06213665e-01,-6.97015524e-01,9.19541001e-01,5.70514560e-01
6.40599976e+01,-7.64897466e-03,-8.23056474e-02,1.04152012e+00,9.11473393e-01,4.95498121e-01,-7.06274867e-01,9.16103661e-01,5.76159298e-01
6.40800018e+01,-7.83330388e-03,-7.98046738e-02,1.03495884e+00,9.22276855e-01,4.85973328e-01,-7.16197431e-01,9.13766801e-01,5.81081629e-01
6.40999985e+01,-8.04062560e-03,-7.72898346e-02,1.03001380e+00,9.33235705e-01,4.77696359e-01,-7.26841867e-01,9.12542939e-01,5.85345864e-01
6.41199951e+01,-8.26991163e-03,-7.47784823e-02,1.02665865e+00,9.44519281e-01,4.70653683e-01,-7.38236904e-01,9.12421584e-01,5.89171410e-01
6.41399994e+01,-8.53747316e-03,-7.23017603e-02,1.02486777e+00,9.56369519e-01,4.64829981e-01,-7.50478506e-01,9.13393199e-01,5.92810869e-01
6.41599960e+01,-8.85842927e-03,-6.98915720e-02,1.02458560e+00,9.69077706e-01,4.60180312e-01,-7.63695896e-01,9.15428758e-01,5.96556962e-01
6.41800003e+01,-9.21856984e-03,-6.75918609e-02,1.02577615e+00,9.82963443e-01,4.56616580e-01,-7.78057933e-01,9.18541193e-01,6.00702047e-01
6.41999969e+01,-9.60762613e-03,-6.54386431e-02,1.02833700e+00,9.98278737e-01,4.53998446e-01,-7.93703556e-01,9.22693014e-01,6.05470955e-01
6.42200012e+01,-1.00085996e-02,-6.34447560e-02,1.03211021e+00,1.01516092e+00,4.52133358e-01,-8.10774684e-01,9.27807629e-01,6.10897720e-01
6.42399979e+01,-1.04035866e-02,-6.16238937e-02,1.03688288e+00,1.03372610e+00,4.50781137e-01,-8.29475462e-01,9.33767855e-01,6.16895616e-01
6.42600021e+01,-1.07844900e-02,-5.99831268e-02,1.04236269e+00,1.05399573e+00,4.49695438e-01,-8.49938750e-01,9.40369070e-01,6.23306572e-01
6.42799988e+01,-1.11495079e-02,-5.85267060e-02,1.04825437e+00,1.07594168e+00,4.48642224e-01,-8.72226238e-01,9.47395086e-01,6.29977643e-01
6.42999954e+01,-1.15037449e-02,-5.72542772e-02,1.05425131e+00,1.09942389e+00,4.47397619e-01,-8.96285534e-01,9.54610527e-01,6.36714339e-01
6.43199997e+01,-1.18438806e-02,-5.61637357e-02,1.06007528e+00,1.12429094e+00,4.45744842e-01,-9.21961069e-01,9.61806178e-01,6.43442273e-01
6.43399963e+01,-1.21770455e-02,-5.52152582e-02,1.06549680e+00,1.15035105e+00,4.43522602e-01,-9.49073017e-01,9.68798757e-01,6.50052249e-01
6.43600006e+01,-1.25074564e-02,-5.43814972e-02,1.07032704e+00,1.17739856e+00,4.40625668e-01,-9.77361917e-01,9.75422561e-01,6.56529546e-01
6.43799973e+01,-1.28377955e-02,-5.36603630e-02,1.07443714e+00,1.20513511e+00,4.36978668e-01,-1.00642562e+00,9.81562436e-01,6.62916303e-01
6.44000015e+01,-1.31742209e-02,-5.30470386e-02,1.07777596e+00,1.23324299e+00,4.32558537e-01,-1.03585684e+00,9.87164676e-01,6.69245064e-01
6.44199982e+01,-1.35176945e-02,-5.25114946e-02,1.08035970e+00,1.26140499e+00,4.27386463e-01,-1.06522727e+00,9.92228746e-01,6.75598502e-01
6.44399948e+01,-1.38729438e-02,-5.20141050e-02,1.08224094e+00,1.28926063e+00,4.21515018e-01,-1.09407699e+00,9.96780157e-01,6.82047248e-01
6.44599991e+01,-1.42399427e-02,-5.15285842e-02,1.08353472e+00,1.31645370e+00,4.15008515e-01,-1.12198651e+00,1.00090730e+00,6.88619435e-01
6.44799957e+01,-1.45964967e-02,-5.10025993e-02,1.08437753e+00,1.34270275e+00,4.07945693e-01,-1.14861321e+00,1.00471640e+00,6.95369244e-01
6.45000000e+01,-1.49286725e-02,-5.03410921e-02,1.08486521e+00,1.36774242e+00,4.00408030e-01,-1.17365444e+00,1.00826871e+00,7.02320814e-01
6.45199966e+01,-1.52380858e-02,-4.94481698e-02,1.08509934e+00,1.39141369e+00,3.92508566e-01,-1.19695342e+00,1.01162124e+00,7.09460735e-01
6.45400009e+01,-1.55264558e-02,-4.82684895e-02,1.08516288e+00,1.41354382e+00,3.84391516e-01,-1.21837533e+00,1.01480126e+00,7.16706157e-01
6.45599976e+01,-1.57981832e-02,-4.68245372e-02,1.08513761e+00,1.43393159e+00,3.76235425e-01,-1.23773515e+00,1.01782644e+00,7.23996997e-01
6.45800018e+01,-1.60545949e-02,-4.51415256e-02,1.08507657e+00,1.45249188e+00,3.68218988e-01,-1.25499892e+00,1.02068901e+00,7.31238782e-01
6.45999985e+01,-1.63013805e-02,-4.32610251e-02,1.08502626e+00,1.46918535e+00,3.60551298e-01,-1.27022386e+00,1.02336931e+00,7.38266110e-01
6.46199951e+01,-1.65473223e-02,-4.12206165e-02,1.08504283e+00,1.48401248e+00,3.53460014e-01,-1.28355742e+00,1.02585769e+00,7.44831145e-01
6.46399994e+01,-1.67952105e-02,-3.90429385e-02,1.08519304e+00,1.49706650e+00,3.47156525e-01,-1.29528928e+00,1.02816653e+00,7.50622332e-01
6.46599960e+01,-1.70532148e-02,-3.67827043e-02,1.08555984e+00,1.50834453e+00,3.41838121e-01,-1.30559409e+00,1.03033340e+00,7.55332530e-01
6.46800003e+01,-1.73312202e-02,-3.44855860e-02,1.08624816e+00,1.51781321e+00,3.37650865e-01,-1.31458914e+00,1.03243744e+00,7.58691132e-01
6.46999969e+01,-1.76286791e-02,-3.21720839e-02,1.08739209e+00,1.52549350e+00,3.34680259e-01,-1.32235479e+00,1.03460658e+00,7.60597408e-01
6.47200012e+01,-1.79425366e-02,-2.98395548e-02,1.08914769e+00,1.53143835e+00,3.32924783e-01,-1.32888544e+00,1.03701675e+00,7.61161625e-01
6.47399979e+01,-1.82698201e-02,-2.74907053e-02,1.09163129e+00,1.53578556e+00,3.32301617e-01,-1.33422494e+00,1.03982425e+00,7.60579407e-01
6.47600021e+01,-1.86012927e-02,-2.51263939e-02,1.09491384e+00,1.53875554e+00,3.32648307e-01,-1.33844066e+00,1.04315937e+00,7.59173989e-01
6.47799988e+01,-1.89361777e-02,-2.27433778e-02,1.09897912e+00,1.54063439e+00,3.33751112e-01,-1.34165370e+00,1.04707468e+00,7.57310927e-01
6.47999954e+01,-1.92686580e-02,-2.03674473e-02,1.10371006e+00,1.54175806e+00,3.35354209e-01,-1.34405029e+00,1.05152905e+00,7.55345404e-01
6.48199997e+01,-1.95976160e-02,-1.79925952e-02,1.10887074e+00,1.54254985e+00,3.37182969e-01,-1.34592867e+00,1.05636263e+00,7.53615379e-01
6.48399963e+01,-1.99173838e-02,-1.56365223e-02,1.11412978e+00,1.54338145e+00,3.38960648e-01,-1.34753883e+00,1.06131566e+00,7.52439559e-01
6.48600006e+01,-2.02290155e-02,-1.33622838e-02,1.11908197e+00,1.54458094e+00,3.40431392e-01,-1.34915650e+00,1.06604457e+00,7.52002060e-01
6.48799973e+01,-2.05419492e-02,-1.12301167e-02,1.12326276e+00,1.54641652e+00,3.41348439e-01,-1.35105467e+00,1.07014048e+00,7.52366602e-01
6.49000015e+01,-2.08616629e-02,-9.27876495e-03,1.12619758e+00,1.54904687e+00,3.41484606e-01,-1.35348725e+00,1.07317722e+00,7.53404558e-01
6.49199982e+01,-2.11943798e-02,-7.52230082e-03,1.12745535e+00,1.55256820e+00,3.40627074e-01,-1.35662615e+00,1.07476914e+00,7.55005598e-01
6.49399948e+01,-2.15470735e-02,-5.95647469e-03,1.12672150e+00,1.55697095e+00,3.38592738e-01,-1.36050963e+00,1.07464242e+00,7.57081330e-01
6.49599991e+01,-2.19307989e-02,-4.54309909e-03,1.12381947e+00,1.56217802e+00,3.35215151e-01,-1.36510313e+00,1.07266068e+00,7.59535134e-01
6.49799957e+01,-2.23490167e-02,-3.23535316e-03,1.11872804e+00,1.56804895e+00,3.30335230e-01,-1.37024176e+00,1.06884563e+00,7.62374520e-01
6.50000000e+01,-2.28037126e-02,-1.95881631e-03,1.11160374e+00,1.57446969e+00,3.23815703e-01,-1.37578952e+00,1.06339371e+00,7.65609503e-01
6.50199966e+01,-2.32947282e-02,-6.52593561e-04,1.10276783e+00,1.58132756e+00,3.15532297e-01,-1.38153946e+00,1.05666280e+00,7.69380212e-01
6.50400009e+01,-2.38111205e-02,6.71169139e-04,1.09268010e+00,1.58838916e+00,3.05386007e-01,-1.38710535e+00,1.04913735e+00,7.73898602e-01
6.50599976e+01,-2.43346430e-02,2.03129346e-03,1.08188748e+00,1.59547377e+00,2.93316871e-01,-1.39223456e+00,1.04136729e+00,7.79242814e-01
6.50800018e+01,-2.48493850e-02,3.45897046e-03,1.07095301e+00,1.60240149e+00,2.79316157e-01,-1.39670455e+00,1.03388727e+00,7.85434067e-01
6.50999985e+01,-2.53393091e-02,4.92836069e-03,1.06039774e+00,1.60896885e+00,2.63423532e-01,-1.40031445e+00,1.02715695e+00,7.92401552e-01
6.51199951e+01,-2.57909205e-02,6.38822978e-03,1.05066943e+00,1.61488366e+00,2.45754734e-01,-1.40284359e+00,1.02152383e+00,7.99924493e-01
6.51399994e+01,-2.61942893e-02,7.80679379e-03,1.04209757e+00,1.61986172e+00,2.26505488e-01,-1.40412891e+00,1.01718366e+00,8.07696581e-01
6.51599960e+01,-2.65515111e-02,9.17114411e-03,1.03488541e+00,1.62373519e+00,2.05971137e-01,-1.40416968e+00,1.01418126e+00,8.15367222e-01
6.51800003e+01,-2.68645138e-02,1.04908952e-02,1.02908099e+00,1.62641811e+00,1.84543625e-01,-1.40305555e+00,1.01239884e+00,8.22600305e-01
6.51999969e+01,-2.71362178e-02,1.17847510e-02,1.02460480e+00,1.62789202e+00,1.62685886e-01,-1.40094519e+00,1.01160681e+00,8.29086840e-01
6.52200012e+01,-2.73737349e-02,1.30855050e-02,1.02128565e+00,1.62829423e+00,1.40937731e-01,-1.39811254e+00,1.01151419e+00,8.34639490e-01
6.52399979e+01,-2.75890380e-02,1.44512802e-02,1.01888895e+00,1.62783921e+00,1.19889773e-01,-1.39484572e+00,1.01181078e+00,8.39205563e-01
6.52600021e+01,-2.77932826e-02,1.59514826e-02,1.01714957e+00,1.62683833e+00,1.00147977e-01,-1.39140892e+00,1.01220727e+00,8.42961431e-01
6.52799988e+01,-2.79978216e-02,1.76255591e-02,1.01581347e+00,1.62563741e+00,8.23018476e-02,-1.38808405e+00,1.01247394e+00,8.46120358e-01
6.52999954e+01,-2.82069631e-02,1.94758177e-02,1.01467383e+00,1.62456477e+00,6.68836907e-02,-1.38507414e+00,1.01246703e+00,8.48987818e-01
6.53199997e+01,-2.84295119e-02,2.14993991e-02,1.01359439e+00,1.62387407e+00,5.43455854e-02,-1.38246489e+00,1.01213646e+00,8.51914167e-01
6.53399963e+01,-2.86651365e-02,2.36768350e-02,1.01252079e+00,1.62365568e+00,4.50277366e-02,-1.38025260e+00,1.01151907e+00,8.55079293e-01
6.53600006e+01,-2.89162043e-02,2.59613059e-02,1.01146758e+00,1.62393296e+00,3.91381048e-02,-1.37841499e+00,1.01071012e+00,8.58563006e-01
6.53799973e+01,-2.91777290e-02,2.83170976e-02,1.01052916e+00,1.62462234e+00,3.67403962e-02,-1.37685680e+00,1.00986099e+00,8.62359047e-01
6.54000015e+01,-2.94398479e-02,3.06897610e-02,1.00985074e+00,1.62557375e+00,3.77282277e-02,-1.37541997e+00,1.00914562e+00,8.66435051e-01
6.54199982e+01,-2.96890549e-02,3.30116190e-02,1.00958610e+00,1.62640774e+00,4.18478809e-02,-1.37375844e+00,1.00871837e+00,8.70626152e-01
6.54399948e+01,-2.99122967e-02,3.52596268e-02,1.00988972e+00,1.62672484e+00,4.87174802e-02,-1.37151623e+00,1.00871396e+00,8.74743819e-01
6.54599991e+01,-3.00997905e-02,3.74502540e-02,1.01088071e+00,1.62623239e+00,5.78427874e-02,-1.36843002e+00,1.00922441e+00,8.78653109e-01
6.54799957e+01,-3.02526616e-02,3.95587608e-02,1.01263499e+00,1.62452257e+00,6.86495602e-02,-1.36415029e+00,1.01030529e+00,8.82138073e-01
6.55000000e+01,-3.03691234e-02,4.15468961e-02,1.01514995e+00,1.62123621e+00,8.05266723e-02,-1.35838056e+00,1.01195109e+00,8.84991169e-01
6.55199966e+01,-3.04464400e-02,4.34005186e-02,1.01837194e+00,1.61610866e+00,9.28645134e-02,-1.35089743e+00,1.01412892e+00,8.87064457e-01
6.55400009e+01,-3.04882638e-02,4.51666936e-02,1.02219296e+00,1.60908830e+00,1.05103023e-01,-1.34168255e+00,1.01677513e+00,8.88286531e-01
6.55599976e+01,-3.05067338e-02,4.68941890e-02,1.02647793e+00,1.60020101e+00,1.16757140e-01,-1.33078849e+00,1.01981604e+00,8.88619959e-01
6.55800018e+01,-3.05085573e-02,4.85970639e-02,1.03106630e+00,1.58949184e+00,1.27423823e-01,-1.31828558e+00,1.02316225e+00,8.88035834e-01
6.55999985e+01,-3.05029806e-02,5.02597280e-02,1.03578663e+00,1.57708752e+00,1.36778593e-01,-1.30422294e+00,1.02671599e+00,8.86683464e-01
6.56199951e+01,-3.05000059e-02,5.18733487e-02,1.04045558e+00,1.56321192e+00,1.44572958e-01,-1.28873539e+00,1.03036237e+00,8.84755731e-01
6.56399994e+01,-3.04435585e-02,5.39108105e-02,1.04120290e+00,1.55293584e+00,1.46110088e-01,-1.27629769e+00,1.03090024e+00,8.84688497e-01
6.56599960e+01,-3.04369275e-02,5.54846525e-02,1.04685056e+00,1.53650010e+00,1.53462231e-01,-1.25792468e+00,1.03554118e+00,8.82302642e-01
6.56800003e+01,-3.04779317e-02,5.67955971e-02,1.05245924e+00,1.51914620e+00,1.59062251e-01,-1.23824978e+00,1.04036999e+00,8.80080938e-01
6.56999969e+01,-3.05680595e-02,5.76671138e-02,1.06107318e+00,1.49764705e+00,1.64656520e-01,-1.21362841e+00,1.04821968e+00,8.77526522e-01
6.57200012e+01,-3.06396224e-02,5.88289686e-02,1.06359518e+00,1.48318231e+00,1.62942305e-01,-1.19618022e+00,1.05103970e+00,8.76916528e-01
6.57399979e+01,-3.06465514e-02,6.00451641e-02,1.06539476e+00,1.47084403e+00,1.59140810e-01,-1.18039906e+00,1.05344212e+00,8.77519250e-01
6.57600021e+01,-3.05935647e-02,6.12719133e-02,1.06621957e+00,1.46136713e+00,1.53151721e-01,-1.16703069e+00,1.05516291e+00,8.79564166e-01
6.57799988e+01,-3.04874927e-02,6.24394491e-02,1.06595373e+00,1.45466018e+00,1.45118386e-01,-1.15603507e+00,1.05602932e+00,8.82960439e-01
6.57999954e+01,-3.03437952e-02,6.34899065e-02,1.06463051e+00,1.45011652e+00,1.35343716e-01,-1.14686835e+00,1.05599248e+00,8.87429297e-01
6.58199997e+01,-3.01792733e-02,6.44077286e-02,1.06238341e+00,1.44695568e+00,1.24217913e-01,-1.13882518e+00,1.05509639e+00,8.92613113e-01
6.58399963e+01,-2.99992226e-02,6.52080402e-02,1.05940557e+00,1.44454741e+00,1.12165600e-01,-1.13136137e+00,1.05345106e+00,8.98186326e-01
6.58600006e+01,-2.98026856e-02,6.59123361e-02,1.05588126e+00,1.44244516e+00,9.96289626e-02,-1.12418783e+00,1.05117047e+00,9.03797328e-01
6.58799973e+01,-2.95806676e-02,6.65081143e-02,1.05193603e+00,1.44031298e+00,8.70321095e-02,-1.11723161e+00,1.04832959e+00,9.09007668e-01
6.59000015e+01,-2.93285549e-02,6.69589117e-02,1.04761922e+00,1.43780363e+00,7.47603849e-02,-1.11048245e+00,1.04494822e+00,9.13295209e-01
6.59199982e+01,-2.90480070e-02,6.72218129e-02,1.04294229e+00,1.43459618e+00,6.31707534e-02,-1.10396624e+00,1.04102743e+00,9.16146874e-01
6.59399948e+01,-2.87483577e-02,6.72329739e-02,1.03788722e+00,1.43031609e+00,5.25652282e-02,-1.09762287e+00,1.03655517e+00,9.17075932e-01
6.59599991e+01,-2.84385271e-02,6.69892877e-02,1.03245115e+00,1.42474937e+00,4.31808606e-02,-1.09137034e+00,1.03154778e+00,9.15872037e-01
6.59799957e+01,-2.81250589e-02,6.65329099e-02,1.02665925e+00,1.41775119e+00,3.51787955e-02,-1.08499646e+00,1.02605641e+00,9.12579298e-01
6.60000000e+01,-2.78101079e-02,6.59017265e-02,1.02057981e+00,1.40915394e+00,2.86556743e-02,-1.07816398e+00,1.02017748e+00,9.07346368e-01
6.60199966e+01,-2.74940338e-02,6.51320741e-02,1.01433754e+00,1.39888227e+00,2.36415919e-02,-1.07054126e+00,1.01406193e+00,9.00451601e-01
6.60400009e+01,-2.71640569e-02,6.42220452e-02,1.00812292e+00,1.38680124e+00,2.01131590e-02,-1.06178892e+00,1.00792229e+00,8.92088413e-01
6.60599976e+01,-2.68178638e-02,6.32004961e-02,1.00222218e+00,1.37292063e+00,1.80344023e-02,-1.05175567e+00,1.00205994e+00,8.82451773e-01
6.60800018e+01,-2.64434665e-02,6.20885417e-02,9.96977270e-01,1.35723841e+00,1.73680764e-02,-1.04035819e+00,9.96825993e-01,8.71636987e-01
6.60999985e+01,-2.60356013e-02,6.08792827e-02,9.92763698e-01,1.33972502e+00,1.80954598e-02,-1.02754772e+00,9.92598772e-01,8.59656155e-01
6.61199951e+01,-2.56015211e-02,5.95506951e-02,9.89933491e-01,1.32036853e+00,2.02382635e-02,-1.01333272e+00,9.89726603e-01,8.46480906e-01
6.61399994e+01,-2.51515843e-02,5.80541082e-02,9.88759935e-01,1.29921436e+00,2.38443576e-02,-9.97774065e-01,9.88472402e-01,8.32108676e-01
6.61599960e+01,-2.47087758e-02,5.64168766e-02,9.89382386e-01,1.27648377e+00,2.89815683e-02,-9.81050372e-01,9.88957822e-01,8.16670656e-01
6.61800003e+01,-2.42953598e-02,5.46959937e-02,9.91794407e-01,1.25243413e+00,3.57393995e-02,-9.63367105e-01,9.91150260e-01,8.00321937e-01
6.61999969e+01,-2.39368137e-02,5.29301353e-02,9.95827973e-01,1.22726274e+00,4.42016646e-02,-9.44883525e-01,9.94846523e-01,7.83178806e-01
6.62200012e+01,-2.36439891e-02,5.11557832e-02,1.00119436e+00,1.20117450e+00,5.44075966e-02,-9.25751209e-01,9.99714911e-01,7.65378892e-01
6.62399979e+01,-2.34226007e-02,4.93947230e-02,1.00752079e+00,1.17435515e+00,6.63771033e-02,-9.06090915e-01,1.00533187e+00,7.47067153e-01
6.62600021e+01,-2.32746825e-02,4.76633161e-02,1.01441848e+00,1.14695418e+00,8.00876319e-02,-8.85975361e-01,1.01125205e+00,7.28389740e-01
6.62799988e+01,-2.31988337e-02,4.59430292e-02,1.02152801e+00,1.11908114e+00,9.54404995e-02,-8.65445256e-01,1.01705980e+00,7.09469616e-01
6.62999954e+01,-2.31891032e-02,4.42351922e-02,1.02855217e+00,1.09089041e+00,1.12254083e-01,-8.44530284e-01,1.02240825e+00,6.90514624e-01
6.63199997e+01,-2.32339744e-02,4.25215811e-02,1.03525877e+00,1.06256378e+00,1.30250841e-01,-8.23245645e-01,1.02703238e+00,6.71794832e-01
6.63399963e+01,-2.33485121e-02,4.00212482e-02,1.03888774e+00,1.03855562e+00,1.43123254e-01,-8.05198073e-01,1.02898180e+00,6.55937493e-01
6.63600006e+01,-2.34816894e-02,3.87068093e-02,1.04799759e+00,1.00129640e+00,1.72657400e-01,-7.75830269e-01,1.03367710e+00,6.32994413e-01
6.63799973e+01,-2.35713013e-02,3.71481255e-02,1.05302811e+00,9.75541115e-01,1.91146255e-01,-7.54617333e-01,1.03553426e+00,6.18250012e-01
6.64000015e+01,-2.36433465e-02,3.52363437e-02,1.05705941e+00,9.49463785e-01,2.08889022e-01,-7.32105732e-01,1.03621423e+00,6.04568183e-01
6.64199982e+01,-2.36884020e-02,3.30533683e-02,1.05990672e+00,9.23507333e-01,2.25247443e-01,-7.08820045e-01,1.03569579e+00,5.91979682e-01
6.64399948e+01,-2.36850046e-02,3.08081862e-02,1.06137407e+00,8.98763061e-01,2.39604786e-01,-6.85772359e-01,1.03397512e+00,5.80940068e-01
6.64599991e+01,-2.36066394e-02,2.85563227e-02,1.06130314e+00,8.75930130e-01,2.51434177e-01,-6.63577914e-01,1.03108931e+00,5.71767390e-01
6.64799957e+01,-2.34381240e-02,2.62190998e-02,1.05953407e+00,8.55082929e-01,2.60365099e-01,-6.42351508e-01,1.02704549e+00,5.64403594e-01
6.65000000e+01,-2.31591184e-02,2.37294622e-02,1.05588508e+00,8.35992157e-01,2.66173124e-01,-6.22048020e-01,1.02178526e+00,5.58515131e-01
6.65199966e+01,-2.27486975e-02,2.10686736e-02,1.05023241e+00,8.18249106e-01,2.68785357e-01,-6.02549970e-01,1.01525486e+00,5.53592920e-01
6.65400009e+01,-2.22051814e-02,1.82173438e-02,1.04255521e+00,8.01514030e-01,2.68296510e-01,-5.83790004e-01,1.00744152e+00,5.49193859e-01
6.65599976e+01,-2.15316433e-02,1.51770143e-02,1.03298247e+00,7.85493314e-01,2.64950931e-01,-5.65712750e-01,9.98425663e-01,5.44948459e-01
6.65800018e+01,-2.07417645e-02,1.19839562e-02,1.02177596e+00,7.69975960e-01,2.59106308e-01,-5.48227131e-01,9.88377512e-01,5.40656984e-01
6.65999985e+01,-1.98484994e-02,8.68129171e-03,1.00931799e+00,7.54879236e-01,2.51192302e-01,-5.31260967e-01,9.77560878e-01,5.36287665e-01
6.66199951e+01,-1.88728776e-02,5.28741349e-03,9.96078849e-01,7.40098596e-01,2.41688997e-01,-5.14672756e-01,9.66312289e-01,5.31843901e-01
6.66399994e+01,-1.78306252e-02,1.80067180e-03,9.82540786e-01,7.25499332e-01,2.31095269e-01,-4.98317868e-01,9.54977155e-01,5.27284145e-01
6.66599960e+01,-1.67401247e-02,-1.78009435e-03,9.69200730e-01,7.10854471e-01,2.19914332e-01,-4.82010305e-01,9.43921447e-01,5.22475004e-01
6.66800003e+01,-1.56227276e-02,-5.43717481e-03,9.56503272e-01,6.95972741e-01,2.08618864e-01,-4.65619653e-01,9.33475614e-01,5.17277837e-01
6.66999969e+01,-1.45125408e-02,-9.15559195e-03,9.44881856e-01,6.80663109e-01,1.97667196e-01,-4.49097186e-01,9.23974752e-01,5.11482120e-01
6.67200012e+01,-1.34489881e-02,-1.29392641e-02,9.34659898e-01,6.64614558e-01,1.87483832e-01,-4.32362318e-01,9.15663123e-01,5.04752755e-01
6.67399979e+01,-1.24486247e-02,-1.68178566e-02,9.26039338e-01,6.47424579e-01,1.78423688e-01,-4.15306270e-01,9.08687949e-01,4.96668160e-01
6.67600021e+01,-1.12032769e-02,-2.18044370e-02,9.21041131e-01,6.27237201e-01,1.74317017e-01,-3.96596402e-01,9.04394984e-01,4.85940158e-01
6.67799988e+01,-1.03259264e-02,-2.62974240e-02,9.13832426e-01,6.04764938e-01,1.65760532e-01,-3.76527935e-01,8.98672998e-01,4.73251879e-01
6.67999954e+01,-9.67855193e-03,-3.04024927e-02,9.08218324e-01,5.81410766e-01,1.59245566e-01,-3.57487082e-01,8.94148409e-01,4.58520949e-01
6.68199997e+01,-9.33983456e-03,-3.35890688e-02,9.03271019e-01,5.54126859e-01,1.53752491e-01,-3.37929994e-01,8.90089154e-01,4.39158171e-01
6.68399963e+01,-8.94350559e-03,-3.71189900e-02,9.02475595e-01,5.30118465e-01,1.54701889e-01,-3.21104676e-01,8.89117301e-01,4.21802491e-01
6.68600006e+01,-8.59970786e-03,-4.10248265e-02,9.03157294e-01,5.02673984e-01,1.58447370e-01,-3.02257150e-01,8.89149904e-01,4.01648790e-01
